work_year,experience_yr,experience_level,employment_type,job_title,job_title_nm,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,3,SE,FT,Data Analyst,3,120000,USD,120000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,75000,USD,75000,US,100,US,M
2023,2,MI,FT,Data Analyst,3,65000,GBP,79225,GB,100,GB,M
2023,2,MI,FT,Data Analyst,3,36050,GBP,43939,GB,100,GB,M
2023,3,SE,FT,Data Analyst,3,180000,USD,180000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,110000,USD,110000,US,0,US,M
2023,1,EN,FT,Data Analyst,3,85000,USD,85000,US,100,US,M
2023,1,EN,FT,Data Analyst,3,75000,USD,75000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,145000,USD,145000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,90000,USD,90000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,95000,USD,95000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,85500,USD,85500,US,0,US,M
2023,1,EN,FT,Data Analyst,3,30000,USD,30000,IN,50,IN,M
2022,1,EN,PT,Data Analyst,3,34320,USD,34320,US,100,US,S
2023,3,SE,FT,Data Analyst,3,175000,USD,175000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,130000,USD,130000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,122000,USD,122000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,93800,USD,93800,US,100,US,M
2023,3,SE,FT,Data Analyst,3,165000,USD,165000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,112000,USD,112000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,1300000,INR,15812,IN,100,IN,S
2023,3,SE,FT,Data Analyst,3,185900,USD,185900,US,0,US,M
2023,3,SE,FT,Data Analyst,3,121700,USD,121700,US,0,US,M
2023,3,SE,FT,Data Analyst,3,180180,USD,180180,US,0,US,M
2023,3,SE,FT,Data Analyst,3,106020,USD,106020,US,0,US,M
2023,3,SE,FT,Data Analyst,3,125000,USD,125000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,110000,USD,110000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,152380,USD,152380,US,0,US,M
2023,3,SE,FT,Data Analyst,3,121904,USD,121904,US,0,US,M
2023,3,SE,FT,Data Analyst,3,170500,USD,170500,US,100,US,M
2023,3,SE,FT,Data Analyst,3,85000,USD,85000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,179975,USD,179975,US,100,US,M
2023,3,SE,FT,Data Analyst,3,86466,USD,86466,US,100,US,M
2023,3,SE,FT,Data Analyst,3,169000,USD,169000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,110600,USD,110600,US,0,US,M
2023,3,SE,FT,Data Analyst,3,230000,USD,230000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,180000,USD,180000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,153600,USD,153600,US,0,US,M
2023,3,SE,FT,Data Analyst,3,106800,USD,106800,US,0,US,M
2023,3,SE,FT,Data Analyst,3,165000,USD,165000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,125000,USD,125000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,95000,USD,95000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,85500,USD,85500,US,0,US,M
2023,3,SE,FT,Data Analyst,3,110000,USD,110000,US,100,US,S
2023,3,SE,FT,Data Analyst,3,80000,USD,80000,US,100,US,S
2023,1,EN,FT,Data Analyst,3,55000,USD,55000,US,0,US,M
2023,1,EN,FT,Data Analyst,3,48000,USD,48000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,95000,USD,95000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,85000,USD,85000,US,0,US,M
2023,2,MI,FT,Data Analyst,3,80000,USD,80000,US,0,US,M
2023,2,MI,FT,Data Analyst,3,60000,USD,60000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,142000,USD,142000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,95000,USD,95000,US,100,US,M
2023,2,MI,FT,Data Analyst,3,90000,GBP,109697,HR,0,HR,M
2023,2,MI,FT,Data Analyst,3,60000,GBP,73131,HR,0,HR,M
2023,1,EN,PT,Data Analyst,3,78000,PLN,17847,PL,100,IN,L
2023,3,SE,FT,Data Analyst,3,120000,USD,120000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,75000,USD,75000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,169000,USD,169000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,110600,USD,110600,US,0,US,M
2023,1,EN,FT,Data Analyst,3,75000,USD,75000,US,100,US,M
2023,1,EN,FT,Data Analyst,3,60000,USD,60000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,227000,USD,227000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,108000,USD,108000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,52000,EUR,55938,ES,100,ES,M
2023,3,SE,FT,Data Analyst,3,48000,EUR,51635,ES,100,ES,M
2023,1,EN,FT,Data Analyst,3,60000,USD,60000,US,100,US,L
2023,1,EN,FT,Data Analyst,3,50000,USD,50000,KW,50,US,L
2023,3,SE,FT,Data Analyst,3,80000,USD,80000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,52500,USD,52500,US,0,US,M
2023,1,EN,FT,Data Analyst,3,85000,USD,85000,US,100,US,M
2023,1,EN,FT,Data Analyst,3,75000,USD,75000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,153600,USD,153600,US,0,US,M
2023,3,SE,FT,Data Analyst,3,106800,USD,106800,US,0,US,M
2023,2,MI,FT,Data Analyst,3,165000,USD,165000,US,0,US,M
2023,2,MI,FT,Data Analyst,3,124000,USD,124000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,115934,USD,115934,US,100,US,M
2023,3,SE,FT,Data Analyst,3,81666,USD,81666,US,100,US,M
2023,2,MI,FT,Data Analyst,3,125000,USD,125000,US,0,US,M
2023,2,MI,FT,Data Analyst,3,105000,USD,105000,US,0,US,M
2023,2,MI,FT,Data Analyst,3,90000,GBP,109697,GB,0,GB,M
2023,2,MI,FT,Data Analyst,3,70000,GBP,85320,GB,0,GB,M
2023,1,EN,FT,Data Analyst,3,55000,USD,55000,US,0,US,M
2023,1,EN,FT,Data Analyst,3,48000,USD,48000,US,0,US,M
2023,1,EN,FT,Data Analyst,3,100000,USD,100000,US,50,US,M
2023,3,SE,FT,Data Analyst,3,385000,USD,385000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,60000,USD,60000,US,0,US,M
2023,2,MI,FT,Data Analyst,3,110000,USD,110000,US,100,US,M
2023,2,MI,FT,Data Analyst,3,95000,USD,95000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,180180,USD,180180,US,0,US,M
2023,3,SE,FT,Data Analyst,3,106020,USD,106020,US,0,US,M
2023,3,SE,FT,Data Analyst,3,93919,USD,93919,US,100,US,M
2023,3,SE,FT,Data Analyst,3,51962,USD,51962,US,100,US,M
2023,3,SE,FT,Data Analyst,3,192500,USD,192500,US,100,US,M
2023,3,SE,FT,Data Analyst,3,140000,USD,140000,US,100,US,M
2023,2,MI,FT,Data Analyst,3,50000,GBP,60943,GB,0,GB,M
2023,2,MI,FT,Data Analyst,3,45000,GBP,54848,GB,0,GB,M
2023,2,MI,FT,Data Analyst,3,130000,USD,130000,US,0,US,M
2023,2,MI,FT,Data Analyst,3,100000,USD,100000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,153600,USD,153600,US,0,US,M
2023,3,SE,FT,Data Analyst,3,106800,USD,106800,US,0,US,M
2023,2,MI,FT,Data Analyst,3,150000,USD,150000,US,0,US,M
2023,2,MI,FT,Data Analyst,3,100000,USD,100000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,180180,USD,180180,US,0,US,M
2023,3,SE,FT,Data Analyst,3,106020,USD,106020,US,0,US,M
2023,3,SE,FT,Data Analyst,3,122000,USD,122000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,94000,USD,94000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,175000,USD,175000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,145000,USD,145000,US,0,US,M
2023,2,MI,FT,Data Analyst,3,103200,USD,103200,US,0,US,M
2023,2,MI,FT,Data Analyst,3,61200,USD,61200,US,0,US,M
2023,3,SE,FT,Data Analyst,3,130000,USD,130000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,87000,USD,87000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,160000,USD,160000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,108000,USD,108000,US,100,US,M
2023,1,EN,FT,Data Analyst,3,30000,USD,30000,AR,100,US,S
2023,2,MI,FT,Data Analyst,3,206000,USD,206000,US,0,US,M
2023,2,MI,FT,Data Analyst,3,160000,USD,160000,US,0,US,M
2023,2,MI,FT,Data Analyst,3,109000,USD,109000,US,0,US,M
2023,2,MI,FT,Data Analyst,3,79000,USD,79000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,160000,USD,160000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,125600,USD,125600,US,100,US,M
2023,3,SE,FT,Data Analyst,3,141290,USD,141290,US,0,US,M
2023,3,SE,FT,Data Analyst,3,74178,USD,74178,US,0,US,M
2023,2,MI,FT,Data Analyst,3,80000,USD,80000,US,0,US,M
2023,2,MI,FT,Data Analyst,3,52500,USD,52500,US,0,US,M
2023,2,MI,FT,Data Analyst,3,90000,USD,90000,US,0,US,M
2023,2,MI,FT,Data Analyst,3,80000,USD,80000,US,0,US,M
2023,2,MI,FT,Data Analyst,3,150000,USD,150000,US,0,US,M
2023,2,MI,FT,Data Analyst,3,100000,USD,100000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,48000,EUR,51635,ES,0,ES,M
2023,3,SE,FT,Data Analyst,3,38000,EUR,40878,ES,0,ES,M
2023,3,SE,FT,Data Analyst,3,48000,EUR,51635,ES,0,ES,M
2023,3,SE,FT,Data Analyst,3,38000,EUR,40878,ES,0,ES,M
2023,2,MI,FT,Data Analyst,3,120000,USD,120000,US,100,US,M
2023,2,MI,FT,Data Analyst,3,100000,USD,100000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,145000,USD,145000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,102500,USD,102500,US,100,US,M
2023,2,MI,FT,Data Analyst,3,135000,USD,135000,US,0,US,M
2023,2,MI,FT,Data Analyst,3,105500,USD,105500,US,0,US,M
2023,2,MI,FT,Data Analyst,3,65000,GBP,79225,GB,0,GB,M
2023,2,MI,FT,Data Analyst,3,36050,GBP,43939,GB,0,GB,M
2023,2,MI,FT,Data Analyst,3,116000,USD,116000,US,0,US,M
2023,2,MI,FT,Data Analyst,3,72000,USD,72000,US,0,US,M
2023,2,MI,FT,Data Analyst,3,120000,USD,120000,US,0,US,M
2023,2,MI,FT,Data Analyst,3,80000,USD,80000,US,0,US,M
2023,2,MI,FT,Data Analyst,3,150000,USD,150000,US,0,US,M
2023,2,MI,FT,Data Analyst,3,100000,USD,100000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,240500,USD,240500,US,0,US,M
2023,3,SE,FT,Data Analyst,3,137500,USD,137500,US,0,US,M
2022,1,EN,PT,Data Analyst,3,24000,EUR,25216,ES,100,US,L
2023,3,SE,FT,Data Analyst,3,125000,USD,125000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,85000,USD,85000,US,0,US,M
2023,3,SE,FT,Data Analyst,3,130000,USD,130000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,80000,USD,80000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,155000,USD,155000,US,100,US,M
2023,3,SE,FT,Data Analyst,3,64000,USD,64000,US,100,US,M
2022,2,MI,FT,Data Analyst,3,1125000,INR,14307,IN,100,IN,L
2023,2,MI,FT,Data Analyst,3,150000,USD,150000,US,0,US,M
2023,2,MI,FT,Data Analyst,3,100000,USD,100000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,150000,USD,150000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,100000,USD,100000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,150000,USD,150000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,100000,USD,100000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,149000,USD,149000,US,100,US,M
2022,3,SE,FT,Data Analyst,3,119000,USD,119000,US,100,US,M
2022,2,MI,FT,Data Analyst,3,75000,USD,75000,US,100,US,M
2022,2,MI,FT,Data Analyst,3,60000,USD,60000,US,100,US,M
2022,3,SE,FT,Data Analyst,3,120000,USD,120000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,95000,USD,95000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,150000,USD,150000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,100000,USD,100000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,115934,USD,115934,US,100,US,M
2022,3,SE,FT,Data Analyst,3,81666,USD,81666,US,100,US,M
2022,1,EN,FT,Data Analyst,3,55000,USD,55000,US,0,US,M
2022,1,EN,FT,Data Analyst,3,48000,USD,48000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,127000,USD,127000,US,100,US,M
2022,3,SE,FT,Data Analyst,3,104000,USD,104000,US,100,US,M
2022,2,MI,FT,Data Analyst,3,102640,USD,102640,US,100,US,M
2022,2,MI,FT,Data Analyst,3,66100,USD,66100,US,100,US,M
2022,3,SE,FT,Data Analyst,3,150000,USD,150000,US,100,US,M
2022,3,SE,FT,Data Analyst,3,100000,USD,100000,US,100,US,M
2022,3,SE,FT,Data Analyst,3,115934,USD,115934,US,100,US,M
2022,3,SE,FT,Data Analyst,3,81666,USD,81666,US,100,US,M
2022,2,MI,FT,Data Analyst,3,350000,GBP,430967,GB,0,GB,M
2022,2,MI,FT,Data Analyst,3,45000,GBP,55410,GB,0,GB,M
2022,3,SE,FT,Data Analyst,3,48000,EUR,50432,ES,0,ES,M
2022,3,SE,FT,Data Analyst,3,38000,EUR,39925,ES,0,ES,M
2022,3,SE,FT,Data Analyst,3,169000,USD,169000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,110600,USD,110600,US,0,US,M
2022,2,MI,FT,Data Analyst,3,75000,USD,75000,US,100,US,M
2022,2,MI,FT,Data Analyst,3,60000,USD,60000,US,100,US,M
2022,1,EN,FT,Data Analyst,3,50000,USD,50000,US,50,US,L
2022,3,SE,FT,Data Analyst,3,166700,USD,166700,US,0,US,M
2022,3,SE,FT,Data Analyst,3,119000,USD,119000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,100000,USD,100000,US,100,US,M
2022,2,MI,FT,Data Analyst,3,65000,USD,65000,US,100,US,M
2021,2,MI,FT,Data Analyst,3,1250000,INR,16904,IN,50,IN,L
2022,1,EN,FT,Data Analyst,3,50000,USD,50000,US,50,US,L
2022,2,MI,FT,Data Analyst,3,150000,USD,150000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,100000,USD,100000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,115934,USD,115934,US,100,US,M
2022,3,SE,FT,Data Analyst,3,81666,USD,81666,US,100,US,M
2022,3,SE,FT,Data Analyst,3,120000,USD,120000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,95000,USD,95000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,201000,USD,201000,US,100,US,M
2022,3,SE,FT,Data Analyst,3,89200,USD,89200,US,100,US,M
2022,3,SE,FT,Data Analyst,3,192500,USD,192500,US,100,US,M
2022,3,SE,FT,Data Analyst,3,140000,USD,140000,US,100,US,M
2022,3,SE,FT,Data Analyst,3,65000,USD,65000,US,100,US,M
2022,3,SE,FT,Data Analyst,3,55000,USD,55000,US,100,US,M
2021,3,SE,FT,Data Analyst,3,115000,USD,115000,US,100,US,S
2022,3,SE,FT,Data Analyst,3,171000,USD,171000,US,100,AU,L
2022,2,MI,FT,Data Analyst,3,150000,USD,150000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,100000,USD,100000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,165000,USD,165000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,124000,USD,124000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,169000,USD,169000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,110600,USD,110600,US,0,US,M
2022,3,SE,FT,Data Analyst,3,116000,USD,116000,US,100,US,M
2022,3,SE,FT,Data Analyst,3,96000,USD,96000,US,100,US,M
2022,3,SE,FT,Data Analyst,3,75000,GBP,92350,GB,0,GB,M
2022,3,SE,FT,Data Analyst,3,57000,GBP,70186,GB,0,GB,M
2022,3,SE,FT,Data Analyst,3,105000,USD,105000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,70000,USD,70000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,100000,USD,100000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,70000,USD,70000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,130000,USD,130000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,100000,USD,100000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,160000,USD,160000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,109000,USD,109000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,206000,USD,206000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,160000,USD,160000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,150000,USD,150000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,100000,USD,100000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,169000,USD,169000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,110600,USD,110600,US,0,US,M
2022,2,MI,FT,Data Analyst,3,80000,USD,80000,US,100,US,L
2022,3,SE,FT,Data Analyst,3,130000,USD,130000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,100000,USD,100000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,165000,USD,165000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,124000,USD,124000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,150000,USD,150000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,100000,USD,100000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,100000,USD,100000,CA,0,CA,M
2022,2,MI,FT,Data Analyst,3,65000,USD,65000,CA,0,CA,M
2022,3,SE,FT,Data Analyst,3,177000,USD,177000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,131000,USD,131000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,169000,USD,169000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,110600,USD,110600,US,0,US,M
2022,2,MI,FT,Data Analyst,3,150000,USD,150000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,100000,USD,100000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,110000,USD,110000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,95000,USD,95000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,169000,USD,169000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,110600,USD,110600,US,0,US,M
2022,3,SE,FT,Data Analyst,3,115934,USD,115934,US,100,US,M
2022,3,SE,FT,Data Analyst,3,81666,USD,81666,US,100,US,M
2022,3,SE,FT,Data Analyst,3,154560,USD,154560,US,0,US,M
2022,3,SE,FT,Data Analyst,3,123648,USD,123648,US,0,US,M
2022,3,SE,FT,Data Analyst,3,130000,USD,130000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,100000,USD,100000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,130000,USD,130000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,105000,USD,105000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,206000,USD,206000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,160000,USD,160000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,109000,USD,109000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,79000,USD,79000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,160000,USD,160000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,109000,USD,109000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,127000,USD,127000,US,100,US,M
2022,3,SE,FT,Data Analyst,3,110000,USD,110000,US,100,US,M
2022,3,SE,FT,Data Analyst,3,169000,USD,169000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,110600,USD,110600,US,0,US,M
2022,2,MI,FT,Data Analyst,3,150000,USD,150000,US,100,US,M
2022,2,MI,FT,Data Analyst,3,100000,USD,100000,US,100,US,M
2022,3,SE,FT,Data Analyst,3,120000,USD,120000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,95000,USD,95000,US,0,US,M
2022,1,EN,FT,Data Analyst,3,64000,USD,64000,US,100,US,L
2022,3,SE,FT,Data Analyst,3,150000,USD,150000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,127000,USD,127000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,166700,USD,166700,US,0,US,M
2022,3,SE,FT,Data Analyst,3,119000,USD,119000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,130000,USD,130000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,100000,USD,100000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,80000,USD,80000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,52500,USD,52500,US,0,US,M
2022,3,SE,FT,Data Analyst,3,135000,USD,135000,US,100,US,M
2022,3,SE,FT,Data Analyst,3,100000,USD,100000,US,100,US,M
2022,1,EN,PT,Data Analyst,3,125404,USD,125404,CN,50,US,S
2022,2,MI,FT,Data Analyst,3,80000,USD,80000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,52500,USD,52500,US,0,US,M
2022,3,SE,FT,Data Analyst,3,48000,EUR,50432,ES,0,ES,M
2022,3,SE,FT,Data Analyst,3,35000,EUR,36773,ES,0,ES,M
2022,3,SE,FT,Data Analyst,3,150000,USD,150000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,95000,USD,95000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,175950,USD,175950,US,100,US,M
2022,3,SE,FT,Data Analyst,3,130050,USD,130050,US,100,US,M
2022,3,SE,FT,Data Analyst,3,236600,USD,236600,US,100,US,M
2022,3,SE,FT,Data Analyst,3,89200,USD,89200,US,100,US,M
2022,3,SE,FT,Data Analyst,3,169000,USD,169000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,110600,USD,110600,US,0,US,M
2022,2,MI,FT,Data Analyst,3,85000,USD,85000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,65000,USD,65000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,169000,USD,169000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,110600,USD,110600,US,0,US,M
2022,3,SE,FT,Data Analyst,3,139600,USD,139600,US,0,US,M
2022,3,SE,FT,Data Analyst,3,85700,USD,85700,US,0,US,M
2022,3,SE,FT,Data Analyst,3,115000,USD,115000,US,100,US,M
2022,3,SE,FT,Data Analyst,3,95000,USD,95000,US,100,US,M
2022,2,MI,FT,Data Analyst,3,105000,USD,105000,US,0,US,M
2022,2,MI,FT,Data Analyst,3,62000,USD,62000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,115934,USD,115934,US,100,US,M
2022,3,SE,FT,Data Analyst,3,81666,USD,81666,US,100,US,M
2022,3,SE,FT,Data Analyst,3,48000,EUR,50432,ES,0,ES,M
2022,3,SE,FT,Data Analyst,3,35000,EUR,36773,ES,0,ES,M
2022,3,SE,CT,Data Analyst,3,90000,USD,90000,US,100,US,M
2021,1,EN,FT,Data Analyst,3,56000,AUD,42028,AU,50,AU,L
2022,1,EN,FT,Data Analyst,3,20000,USD,20000,CR,50,US,M
2022,3,SE,FT,Data Analyst,3,99750,USD,99750,US,100,US,M
2022,3,SE,FT,Data Analyst,3,68400,USD,68400,US,100,US,M
2022,3,SE,FT,Data Analyst,3,110000,USD,110000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,99000,USD,99000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,48000,EUR,50432,ES,0,ES,M
2022,3,SE,FT,Data Analyst,3,35000,EUR,36773,ES,0,ES,M
2022,3,SE,FT,Data Analyst,3,144000,USD,144000,US,100,US,M
2022,3,SE,FT,Data Analyst,3,113000,USD,113000,US,100,US,M
2022,1,EN,FT,Data Analyst,3,40300,BRL,7799,BR,100,BR,L
2022,2,MI,FT,Data Analyst,3,136000,USD,136000,US,100,US,M
2022,2,MI,FT,Data Analyst,3,112000,USD,112000,US,100,US,M
2022,2,MI,FT,Data Analyst,3,97500,USD,97500,US,100,US,L
2022,1,EN,FT,Data Analyst,3,500000,INR,6359,FR,100,IN,L
2022,3,SE,FT,Data Analyst,3,115000,USD,115000,US,0,US,L
2022,1,EN,FT,Data Analyst,3,46000,USD,46000,US,100,US,L
2022,2,MI,FT,Data Analyst,3,113000,USD,113000,US,0,US,L
2021,3,SE,FT,Data Analyst,3,50000,USD,50000,PH,100,PH,S
2022,3,SE,FT,Data Analyst,3,216200,USD,216200,US,0,US,M
2022,3,SE,FT,Data Analyst,3,144100,USD,144100,US,0,US,M
2022,3,SE,FT,Data Analyst,3,117000,USD,117000,US,100,US,M
2022,3,SE,FT,Data Analyst,3,99450,USD,99450,US,100,US,M
2022,3,SE,FT,Data Analyst,3,70000,GBP,86193,GB,0,GB,M
2022,3,SE,FT,Data Analyst,3,50000,GBP,61566,GB,0,GB,M
2022,3,SE,FT,Data Analyst,3,175000,USD,175000,US,100,US,M
2022,3,SE,FT,Data Analyst,3,130000,USD,130000,US,100,US,M
2022,2,MI,FT,Data Analyst,3,450000,INR,5723,IN,100,IN,S
2022,1,EN,FT,Data Analyst,3,50000,USD,50000,AR,100,AR,L
2022,2,MI,FT,Data Analyst,3,216200,USD,216200,US,0,US,M
2022,2,MI,FT,Data Analyst,3,144100,USD,144100,US,0,US,M
2022,1,EN,FT,Data Analyst,3,150000,USD,150000,US,100,US,L
2022,1,EN,FT,Data Analyst,3,55000,USD,55000,US,100,US,S
2022,2,MI,FT,Data Analyst,3,130000,USD,130000,US,100,US,M
2022,1,EN,FT,Data Analyst,3,27000,EUR,28368,FR,50,FR,M
2022,3,SE,FT,Data Analyst,3,128875,USD,128875,US,100,US,M
2022,3,SE,FT,Data Analyst,3,93700,USD,93700,US,100,US,M
2022,3,SE,FT,Data Analyst,3,136260,USD,136260,US,100,US,M
2022,3,SE,FT,Data Analyst,3,109280,USD,109280,US,100,US,M
2022,3,SE,FT,Data Analyst,3,117000,USD,117000,US,100,US,M
2022,3,SE,FT,Data Analyst,3,99450,USD,99450,US,100,US,M
2022,2,MI,FT,Data Analyst,3,90000,SGD,65257,SG,50,SG,M
2022,3,SE,FT,Data Analyst,3,150075,USD,150075,US,100,US,M
2022,3,SE,FT,Data Analyst,3,110925,USD,110925,US,100,US,M
2020,1,EN,FT,Data Analyst,3,20000,EUR,22809,PT,100,PT,M
2022,1,EN,FT,Data Analyst,3,15000,USD,15000,ID,0,ID,L
2022,3,SE,FT,Data Analyst,3,112900,USD,112900,US,0,US,M
2022,3,SE,FT,Data Analyst,3,90320,USD,90320,US,0,US,M
2022,3,SE,FT,Data Analyst,3,112900,USD,112900,US,100,US,M
2022,3,SE,FT,Data Analyst,3,90320,USD,90320,US,100,US,M
2022,3,SE,FT,Data Analyst,3,115934,USD,115934,US,0,US,M
2022,3,SE,FT,Data Analyst,3,81666,USD,81666,US,0,US,M
2022,3,SE,FT,Data Analyst,3,164000,USD,164000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,132000,USD,132000,US,0,US,M
2022,3,SE,FT,Data Analyst,3,128875,USD,128875,US,100,US,M
